 TIME                                   	Q_Abwaerme                              	
 HOURS              	NAV                 	
  +7.5272500000000000E+03	  +7.7815125210741598E-01	
  +7.5275000000000000E+03	  +8.2858134312664711E-01	
  +7.5277500000000000E+03	  +8.6565128603231833E-01	
  +7.5280000000000000E+03	  +9.0449362502756603E-01	
  +7.5282500000000000E+03	  +1.0996932973844065E+00	
  +7.5285000000000000E+03	  +1.3224280015595644E+00	
  +7.5287500000000000E+03	  +1.4025433915546421E+00	
  +7.5290000000000000E+03	  +1.5923303874844179E+00	
  +7.5292500000000000E+03	  +1.7855410479107567E+00	
  +7.5295000000000000E+03	  +1.8445465200783220E+00	
  +7.5297500000000000E+03	  +1.8805254880521047E+00	
  +7.5300000000000000E+03	  +2.0340969499905928E+00	
  +7.5302500000000000E+03	  +2.1858618307930402E+00	
  +7.5305000000000000E+03	  +2.2108212179124402E+00	
  +7.5307500000000000E+03	  +2.2328611798784719E+00	
  +7.5310000000000000E+03	  +2.0711764851872214E+00	
  +7.5312500000000000E+03	  +1.9052258439702752E+00	
  +7.5315000000000000E+03	  +1.9168486543908532E+00	
  +7.5317500000000000E+03	  +1.9223173308560089E+00	
  +7.5320000000000000E+03	  +1.9787899553636501E+00	
  +7.5322500000000000E+03	  +1.4302261242360741E+00	
  +7.5325000000000000E+03	  +8.2386850337177819E-01	
  +7.5327500000000000E+03	  +8.2473701148501666E-01	
  +7.5330000000000000E+03	  +8.4809277495639290E-01	
  +7.5332500000000000E+03	  +8.7362659379848995E-01	
  +7.5335000000000000E+03	  +8.8091306889002219E-01	
  +7.5337500000000000E+03	  +8.8944539163638370E-01	
  +7.5340000000000000E+03	  +9.1418184150424764E-01	
  +7.5342500000000000E+03	  +9.4005207915879718E-01	
  +7.5345000000000000E+03	  +9.5193112787769707E-01	
  +7.5347500000000000E+03	  +9.6031392368489199E-01	
  +7.5350000000000000E+03	  +9.8219318394069088E-01	
  +7.5352500000000000E+03	  +1.0048715394230345E+00	
  +7.5355000000000000E+03	  +1.0155841672685599E+00	
  +7.5357500000000000E+03	  +1.0250209938188235E+00	
  +7.5360000000000000E+03	  +1.0445905377417617E+00	
  +7.5362500000000000E+03	  +1.0581345328405716E+00	
  +7.5365000000000000E+03	  +1.0494234775313040E+00	
  +7.5367500000000000E+03	  +1.0466649454590284E+00	
  +7.5370000000000000E+03	  +1.0789409851772693E+00	
  +7.5372500000000000E+03	  +1.1199568473448627E+00	
  +7.5375000000000000E+03	  +1.1433638133120174E+00	
  +7.5377500000000000E+03	  +1.1593799614397466E+00	
  +7.5380000000000000E+03	  +1.1779693655928483E+00	
  +7.5382500000000000E+03	  +1.1878799131631579E+00	
  +7.5385000000000000E+03	  +1.1777992558398667E+00	
  +7.5387500000000000E+03	  +1.1720486859018659E+00	
  +7.5390000000000000E+03	  +1.1963201693536611E+00	
  +7.5392500000000000E+03	  +1.2239315469310534E+00	
  +7.5395000000000000E+03	  +1.2306982621780420E+00	
  +7.5397500000000000E+03	  +1.2361841225661885E+00	
  +7.5400000000000000E+03	  +1.2619761747539358E+00	
  +7.5402500000000000E+03	  +2.5672432103654876E+00	
  +7.5405000000000000E+03	  +3.7938287954816121E+00	
  +7.5407500000000000E+03	  +3.7438710688000314E+00	
  +7.5410000000000000E+03	  +3.7967420608389291E+00	
  +7.5412500000000000E+03	  +3.8458380313840013E+00	
  +7.5415000000000000E+03	  +3.8466074283065415E+00	
  +7.5417500000000000E+03	  +3.8427962783149923E+00	
  +7.5420000000000000E+03	  +3.8726069814448922E+00	
  +7.5422500000000000E+03	  +3.5131175577358267E+00	
  +7.5425000000000000E+03	  +3.1074485228333453E+00	
  +7.5427500000000000E+03	  +3.0857614099491628E+00	
  +7.5430000000000000E+03	  +3.0803094171224936E+00	
  +7.5432500000000000E+03	  +3.0416396093419946E+00	
  +7.5435000000000000E+03	  +2.9470231448359758E+00	
  +7.5437500000000000E+03	  +2.8545735583417828E+00	
  +7.5440000000000000E+03	  +2.8178657998042747E+00	
  +7.5442500000000000E+03	  +2.7747412563477600E+00	
  +7.5445000000000000E+03	  +2.6873756006020248E+00	
  +7.5447500000000000E+03	  +2.6068054374996259E+00	
  +7.5450000000000000E+03	  +3.1709696593375707E+00	
  +7.5452500000000000E+03	  +3.6922866922893833E+00	
  +7.5455000000000000E+03	  +3.5793720567763190E+00	
  +7.5457500000000000E+03	  +3.5020799852227564E+00	
  +7.5460000000000000E+03	  +3.4952542291425948E+00	
  +7.5462500000000000E+03	  +3.4506421043391171E+00	
  +7.5465000000000000E+03	  +3.3351811709679406E+00	
  +7.5467500000000000E+03	  +3.2755452413073400E+00	
  +7.5470000000000000E+03	  +3.2456246408407976E+00	
  +7.5472500000000000E+03	  +3.2299342796219159E+00	
  +7.5475000000000000E+03	  +3.1940513464105940E+00	
  +7.5477500000000000E+03	  +3.1497126095588692E+00	
  +7.5480000000000000E+03	  +3.1196484900151287E+00	
  +7.5482500000000000E+03	  +3.1554154795398390E+00	
  +7.5485000000000000E+03	  +3.1786960308482910E+00	
  +7.5487500000000000E+03	  +3.1489268105885739E+00	
  +7.5490000000000000E+03	  +3.1636732111211945E+00	
  +7.5492500000000000E+03	  +3.2424987615739647E+00	
  +7.5495000000000000E+03	  +3.2977295534965232E+00	
  +7.5497500000000000E+03	  +3.3000233764699414E+00	
  +7.5500000000000000E+03	  +3.3468989102193163E+00	
  +7.5502500000000000E+03	  +3.2947650795886556E+00	
  +7.5505000000000000E+03	  +3.2054063747828816E+00	
  +7.5507500000000000E+03	  +3.2297091779483647E+00	
  +7.5510000000000000E+03	  +3.3039534675131215E+00	
  +7.5512500000000000E+03	  +3.1977253127466465E+00	
  +7.5515000000000000E+03	  +3.0519019419202076E+00	
  +7.5517500000000000E+03	  +3.0942764492949548E+00	
  +7.5520000000000000E+03	  +3.1509236328595365E+00	
  +7.5522500000000000E+03	  +3.4373470435878897E+00	
  +7.5525000000000000E+03	  +3.7203657222686659E+00	
  +7.5527500000000000E+03	  +3.7792958837108168E+00	
  +7.5530000000000000E+03	  +3.9045344502849861E+00	
  +7.5532500000000000E+03	  +4.0053703261346305E+00	
  +7.5535000000000000E+03	  +4.0142654214046329E+00	
  +7.5537500000000000E+03	  +4.0164258061033005E+00	
  +7.5540000000000000E+03	  +4.1025392141949704E+00	
  +7.5542500000000000E+03	  +4.1818949746864318E+00	
  +7.5545000000000000E+03	  +4.1638644211150773E+00	
  +7.5547500000000000E+03	  +4.1548231875680939E+00	
  +7.5550000000000000E+03	  +3.5318616753323910E+00	
  +7.5552500000000000E+03	  +2.9147161114883349E+00	
  +7.5555000000000000E+03	  +2.9262714449677034E+00	
  +7.5557500000000000E+03	  +2.9305825736127029E+00	
  +7.5560000000000000E+03	  +2.9619111836640220E+00	
  +7.5562500000000000E+03	  +2.1606821472461890E+00	
  +7.5565000000000000E+03	  +1.3194558652687440E+00	
  +7.5567500000000000E+03	  +1.3122585554823585E+00	
  +7.5570000000000000E+03	  +1.3082482127623869E+00	
  +7.5572500000000000E+03	  +1.3114877856197489E+00	
  +7.5575000000000000E+03	  +1.3259726776317455E+00	
  +7.5577500000000000E+03	  +1.3416616456092993E+00	
  +7.5580000000000000E+03	  +1.3457893009873299E+00	
  +7.5582500000000000E+03	  +1.3511409555043890E+00	
  +7.5585000000000000E+03	  +1.3704813414718113E+00	
  +7.5587500000000000E+03	  +1.3922328664728056E+00	
  +7.5590000000000000E+03	  +1.4128945492992588E+00	
  +7.5592500000000000E+03	  +1.4359849388229560E+00	
  +7.5595000000000000E+03	  +1.4650115270913517E+00	
  +7.5597500000000000E+03	  +1.5000675986880843E+00	
  +7.5600000000000000E+03	  +1.5460146829283645E+00	
  +7.5602500000000000E+03	  +1.5980014763724968E+00	
  +7.5605000000000000E+03	  +1.6511706454366215E+00	
  +7.5607500000000000E+03	  +1.6983036219467100E+00	
  +7.5610000000000000E+03	  +1.7358148561978877E+00	
  +7.5612500000000000E+03	  +1.7672882464912201E+00	
  +7.5615000000000000E+03	  +1.7963095524945434E+00	
  +7.5617500000000000E+03	  +1.8229274168438088E+00	
  +7.5620000000000000E+03	  +1.8494739523816592E+00	
  +7.5622500000000000E+03	  +1.8736131391560955E+00	
  +7.5625000000000000E+03	  +1.8930127628866773E+00	
  +7.5627500000000000E+03	  +1.9087830773880863E+00	
  +7.5630000000000000E+03	  +1.9234214236567577E+00	
  +7.5632500000000000E+03	  +1.9344263985275607E+00	
  +7.5635000000000000E+03	  +1.9393020048011080E+00	
  +7.5637500000000000E+03	  +1.9465992936331358E+00	
  +7.5640000000000000E+03	  +1.9656588076763926E+00	
  +7.5642500000000000E+03	  +1.1680384895489023E+01	
  +7.5645000000000000E+03	  +2.2017241676537623E+01	
  +7.5647500000000000E+03	  +2.2655121917907589E+01	
  +7.5650000000000000E+03	  +2.2008706769174537E+01	
  +7.5652500000000000E+03	  +2.2016882349524977E+01	
  +7.5655000000000000E+03	  +2.2761507111995169E+01	
  +7.5657500000000000E+03	  +2.2850827447739345E+01	
  +7.5660000000000000E+03	  +2.1907399727613356E+01	
  +7.5662500000000000E+03	  +2.3303068139146223E+01	
  +7.5665000000000000E+03	  +2.5688303993287402E+01	
  +7.5667500000000000E+03	  +2.5760741981049048E+01	
  +7.5670000000000000E+03	  +2.5064050276446245E+01	
  +7.5672500000000000E+03	  +2.4338746917039991E+01	
  +7.5675000000000000E+03	  +2.4336423341389676E+01	
  +7.5677500000000000E+03	  +2.4267330984328183E+01	
  +7.5680000000000000E+03	  +2.3512844880814679E+01	
  +7.5682500000000000E+03	  +2.1551023729832451E+01	
  +7.5685000000000000E+03	  +2.0011207699688001E+01	
  +7.5687500000000000E+03	  +1.9463280197299419E+01	
  +7.5690000000000000E+03	  +1.8900374946456722E+01	
  +7.5692500000000000E+03	  +1.7260963530185769E+01	
  +7.5695000000000000E+03	  +1.5680798335888209E+01	
  +7.5697500000000000E+03	  +1.5250068297908946E+01	
  +7.5700000000000000E+03	  +1.4166816324554018E+01	
  +7.5702500000000000E+03	  +1.2942590301078832E+01	
  +7.5705000000000000E+03	  +1.2378471119280842E+01	
  +7.5707500000000000E+03	  +1.2111431754579657E+01	
  +7.5710000000000000E+03	  +1.1647546251215983E+01	
  +7.5712500000000000E+03	  +1.1929941920127028E+01	
  +7.5715000000000000E+03	  +1.2775001649121927E+01	
  +7.5717500000000000E+03	  +1.2829737692369552E+01	
  +7.5720000000000000E+03	  +1.2060609646849318E+01	
  +7.5722500000000000E+03	  +1.0926017609129739E+01	
  +7.5725000000000000E+03	  +1.0199201904148971E+01	
  +7.5727500000000000E+03	  +9.8287161889994703E+00	
  +7.5730000000000000E+03	  +9.4207814018075435E+00	
  +7.5732500000000000E+03	  +9.0265211561846623E+00	
  +7.5735000000000000E+03	  +8.8562656084595588E+00	
  +7.5737500000000000E+03	  +8.7794126479593366E+00	
  +7.5740000000000000E+03	  +8.6101855183309741E+00	
  +7.5742500000000000E+03	  +8.7162169543046986E+00	
  +7.5745000000000000E+03	  +9.1123571106356174E+00	
  +7.5747500000000000E+03	  +9.3039488968385218E+00	
  +7.5750000000000000E+03	  +9.2439377162687002E+00	
  +7.5752500000000000E+03	  +9.0998594498416008E+00	
  +7.5755000000000000E+03	  +9.1613929377670260E+00	
  +7.5757500000000000E+03	  +9.3521952366426166E+00	
  +7.5760000000000000E+03	  +9.5257417650514427E+00	
  +7.5762500000000000E+03	  +9.8325085288763301E+00	
  +7.5765000000000000E+03	  +1.0243712937657101E+01	
  +7.5767500000000000E+03	  +1.0583638340270474E+01	
  +7.5770000000000000E+03	  +1.1434969171722534E+01	
  +7.5772500000000000E+03	  +1.2158757939459612E+01	
  +7.5775000000000000E+03	  +1.2280489677083208E+01	
  +7.5777500000000000E+03	  +1.2385377858669846E+01	
  +7.5780000000000000E+03	  +1.2618306319492541E+01	
  +7.5782500000000000E+03	  +1.2805432276050164E+01	
  +7.5785000000000000E+03	  +1.2774287800958119E+01	
  +7.5787500000000000E+03	  +1.2791834662281738E+01	
  +7.5790000000000000E+03	  +7.4681396655487404E+00	
  +7.5792500000000000E+03	  +2.1221554837865093E+00	
  +7.5795000000000000E+03	  +2.1596165046613414E+00	
  +7.5797500000000000E+03	  +2.2018639439361838E+00	
  +7.5800000000000000E+03	  +2.3340779658985413E+00	
  +7.5802500000000000E+03	  +1.7091692376404271E+00	
  +7.5805000000000000E+03	  +9.7895514100176406E-01	
  +7.5807500000000000E+03	  +9.9036259035871588E-01	
  +7.5810000000000000E+03	  +1.0052102796931432E+00	
  +7.5812500000000000E+03	  +1.0138824563108848E+00	
  +7.5815000000000000E+03	  +1.0067147659943945E+00	
  +7.5817500000000000E+03	  +1.0022104275147019E+00	
  +7.5820000000000000E+03	  +8.7008375335912502E-01	
  +7.5822500000000000E+03	  +7.4043462236278546E-01	
  +7.5825000000000000E+03	  +7.4354555997659000E-01	
  +7.5827500000000000E+03	  +7.4508088188170007E-01	
  +7.5830000000000000E+03	  +7.4986344294021268E-01	
  +7.5832500000000000E+03	  +7.5308141011166341E-01	
  +7.5835000000000000E+03	  +7.4991717155455173E-01	
  +7.5837500000000000E+03	  +7.5065511997280876E-01	
  +7.5840000000000000E+03	  +7.6685779749934890E-01	
  +7.5842500000000000E+03	  +7.8658629680738801E-01	
  +7.5845000000000000E+03	  +7.9865932756657088E-01	
  +7.5847500000000000E+03	  +8.0485958084139397E-01	
  +7.5850000000000000E+03	  +8.1528386361994198E-01	
  +7.5852500000000000E+03	  +8.1791925591802250E-01	
  +7.5855000000000000E+03	  +8.0351653453825633E-01	
  +7.5857500000000000E+03	  +7.9200342171931681E-01	
  +7.5860000000000000E+03	  +8.0164286284509978E-01	
  +7.5862500000000000E+03	  +8.1200670410163289E-01	
  +7.5865000000000000E+03	  +8.0396952449415282E-01	
  +7.5867500000000000E+03	  +8.0208567823091204E-01	
  +7.5870000000000000E+03	  +8.3847081738134122E-01	
  +7.5872500000000000E+03	  +8.8202261273714067E-01	
  +7.5875000000000000E+03	  +9.0021179725190581E-01	
  +7.5877500000000000E+03	  +9.1495652536114125E-01	
  +7.5880000000000000E+03	  +9.4730514980242519E-01	
  +7.5882500000000000E+03	  +8.6281514054218338E+00	
  +7.5885000000000000E+03	  +1.6634099477408746E+01	
  +7.5887500000000000E+03	  +1.7009266091102482E+01	
  +7.5890000000000000E+03	  +1.6808019278015344E+01	
  +7.5892500000000000E+03	  +1.6938696292621128E+01	
  +7.5895000000000000E+03	  +1.7363884179593807E+01	
  +7.5897500000000000E+03	  +1.7442504336418711E+01	
  +7.5900000000000000E+03	  +1.6972078481653593E+01	
  +7.5902500000000000E+03	  +1.8715480527565230E+01	
  +7.5905000000000000E+03	  +2.0951635360214610E+01	
  +7.5907500000000000E+03	  +2.0970792405971043E+01	
  +7.5910000000000000E+03	  +2.0607319474152089E+01	
  +7.5912500000000000E+03	  +2.0193429377187922E+01	
  +7.5915000000000000E+03	  +2.0050116799558772E+01	
  +7.5917500000000000E+03	  +1.9939377570357653E+01	
  +7.5920000000000000E+03	  +1.9701684971961264E+01	
  +7.5922500000000000E+03	  +1.9475099234144867E+01	
  +7.5925000000000000E+03	  +1.9486230513727282E+01	
  +7.5927500000000000E+03	  +1.9416353466507534E+01	
  +7.5930000000000000E+03	  +1.9638683744941101E+01	
  +7.5932500000000000E+03	  +1.9574331340738503E+01	
  +7.5935000000000000E+03	  +1.9004631076901443E+01	
  +7.5937500000000000E+03	  +1.8643666684999982E+01	
  +7.5940000000000000E+03	  +1.8121358532185820E+01	
  +7.5942500000000000E+03	  +1.6878690645629032E+01	
  +7.5945000000000000E+03	  +1.5832817155759368E+01	
  +7.5947500000000000E+03	  +1.5466752875741992E+01	
  +7.5950000000000000E+03	  +1.4617003687638459E+01	
  +7.5952500000000000E+03	  +1.3452448496789922E+01	
  +7.5955000000000000E+03	  +1.2758300110993252E+01	
  +7.5957500000000000E+03	  +1.2523692151290321E+01	
  +7.5960000000000000E+03	  +1.2160571649717806E+01	
  +7.5962500000000000E+03	  +1.1446407341481319E+01	
  +7.5965000000000000E+03	  +1.1078125250499216E+01	
  +7.5967500000000000E+03	  +1.1078430054722954E+01	
  +7.5970000000000000E+03	  +1.0643905793317733E+01	
  +7.5972500000000000E+03	  +1.0124010067136492E+01	
  +7.5975000000000000E+03	  +9.8279045677286998E+00	
  +7.5977500000000000E+03	  +9.5912057939940070E+00	
  +7.5980000000000000E+03	  +9.4221294025415112E+00	
  +7.5982500000000000E+03	  +9.3804602738303462E+00	
  +7.5985000000000000E+03	  +9.5171942144006891E+00	
  +7.5987500000000000E+03	  +9.6613467248195626E+00	
  +7.5990000000000000E+03	  +9.7044183127608399E+00	
  +7.5992500000000000E+03	  +9.8389089432154258E+00	
  +7.5995000000000000E+03	  +1.0116588730665125E+01	
  +7.5997500000000000E+03	  +1.0366317838913789E+01	
  +7.6000000000000000E+03	  +1.0561571636064313E+01	
  +7.6002500000000000E+03	  +1.1069747910737815E+01	
  +7.6005000000000000E+03	  +1.1672446522767142E+01	
  +7.6007500000000000E+03	  +1.2056555540036271E+01	
  +7.6010000000000000E+03	  +1.2831078052411300E+01	
  +7.6012500000000000E+03	  +1.3412903525872865E+01	
  +7.6015000000000000E+03	  +1.3481797801292355E+01	
  +7.6017500000000000E+03	  +1.3531673080220243E+01	
  +7.6020000000000000E+03	  +1.3862926657415422E+01	
  +7.6022500000000000E+03	  +1.4175028638739601E+01	
  +7.6025000000000000E+03	  +1.4172268857433762E+01	
  +7.6027500000000000E+03	  +1.4176347543322477E+01	
  +7.6030000000000000E+03	  +7.9923263653876422E+00	
  +7.6032500000000000E+03	  +1.8062543853304669E+00	
  +7.6035000000000000E+03	  +1.8107514702490048E+00	
  +7.6037500000000000E+03	  +1.8141924341177513E+00	
  +7.6040000000000000E+03	  +1.9110372428149329E+00	
  +7.6042500000000000E+03	  +1.2913796334366183E+00	
  +7.6045000000000000E+03	  +5.7602931939593094E-01	
  +7.6047500000000000E+03	  +5.7779028269036048E-01	
  +7.6050000000000000E+03	  +6.0095570749796456E-01	
  +7.6052500000000000E+03	  +6.2589850369237576E-01	
  +7.6055000000000000E+03	  +6.3294100051977564E-01	
  +7.6057500000000000E+03	  +6.3733493918978856E-01	
  +7.6060000000000000E+03	  +5.6873357620680343E-01	
  +7.6062500000000000E+03	  +4.9769934361723273E-01	
  +7.6065000000000000E+03	  +4.9457826375185499E-01	
  +7.6067500000000000E+03	  +4.9694290431321914E-01	
  +7.6070000000000000E+03	  +5.1532128686160539E-01	
  +7.6072500000000000E+03	  +5.3919746499207544E-01	
  +7.6075000000000000E+03	  +5.5804671485651425E-01	
  +7.6077500000000000E+03	  +5.7610892479377329E-01	
  +7.6080000000000000E+03	  +5.9890111702036442E-01	
  +7.6082500000000000E+03	  +6.2091321003082089E-01	
  +7.6085000000000000E+03	  +6.3663137807967507E-01	
  +7.6087500000000000E+03	  +6.5626038740914749E-01	
  +7.6090000000000000E+03	  +6.9412765286369049E-01	
  +7.6092500000000000E+03	  +7.3524160639068470E-01	
  +7.6095000000000000E+03	  +7.6671309034900414E-01	
  +7.6097500000000000E+03	  +7.9716778338259897E-01	
  +7.6100000000000000E+03	  +8.5715197116240671E-01	
  +7.6102500000000000E+03	  +9.1832472719545344E-01	
  +7.6105000000000000E+03	  +9.4738387702535221E-01	
  +7.6107500000000000E+03	  +9.7826510078163964E-01	
  +7.6110000000000000E+03	  +1.0683151647921822E+00	
  +7.6112500000000000E+03	  +1.1647369791384301E+00	
  +7.6115000000000000E+03	  +1.2125223392385192E+00	
  +7.6117500000000000E+03	  +1.2567161676327649E+00	
  +7.6120000000000000E+03	  +1.3391320902892103E+00	
  +7.6122500000000000E+03	  +1.1874957792785018E+01	
  +7.6125000000000000E+03	  +2.2517460877033688E+01	
  +7.6127500000000000E+03	  +2.2737905084863264E+01	
  +7.6130000000000000E+03	  +2.2611502529772544E+01	
  +7.6132500000000000E+03	  +2.2796845248394899E+01	
  +7.6135000000000000E+03	  +2.3275321680836154E+01	
  +7.6137500000000000E+03	  +2.3452219726177482E+01	
  +7.6140000000000000E+03	  +2.3051581683095350E+01	
  +7.6142500000000000E+03	  +2.6826910787720902E+01	
  +7.6145000000000000E+03	  +3.1248636372402032E+01	
  +7.6147500000000000E+03	  +3.1597931319693750E+01	
  +7.6150000000000000E+03	  +3.1559513365377828E+01	
  +7.6152500000000000E+03	  +3.0826630444754819E+01	
  +7.6155000000000000E+03	  +2.9368166277175845E+01	
  +7.6157500000000000E+03	  +2.7895211897888135E+01	
  +7.6160000000000000E+03	  +2.6814819380455759E+01	
  +7.6162500000000000E+03	  +2.6096339059236708E+01	
  +7.6165000000000000E+03	  +2.5757700604550816E+01	
  +7.6167500000000000E+03	  +2.5010551159974309E+01	
  +7.6170000000000000E+03	  +2.3753155038988115E+01	
  +7.6172500000000000E+03	  +2.2281381373186292E+01	
  +7.6175000000000000E+03	  +2.0987789906505132E+01	
  +7.6177500000000000E+03	  +2.0324598959948585E+01	
  +7.6180000000000000E+03	  +2.0064179934890770E+01	
  +7.6182500000000000E+03	  +2.0541372757574155E+01	
  +7.6185000000000000E+03	  +2.0677859952867962E+01	
  +7.6187500000000000E+03	  +1.9996836569858015E+01	
  +7.6190000000000000E+03	  +1.9594303112983340E+01	
  +7.6192500000000000E+03	  +1.9621933374505701E+01	
  +7.6195000000000000E+03	  +1.9690621297466020E+01	
  +7.6197500000000000E+03	  +1.9536685970184511E+01	
  +7.6200000000000000E+03	  +1.9407268746062716E+01	
  +7.6202500000000000E+03	  +1.9269323304034508E+01	
  +7.6205000000000000E+03	  +1.9124980891791203E+01	
  +7.6207500000000000E+03	  +1.8868261355507194E+01	
  +7.6210000000000000E+03	  +1.8339321244563514E+01	
  +7.6212500000000000E+03	  +1.7918895569325741E+01	
  +7.6215000000000000E+03	  +1.7797163371115630E+01	
  +7.6217500000000000E+03	  +1.7757905220235958E+01	
  +7.6220000000000000E+03	  +1.7524236547811736E+01	
  +7.6222500000000000E+03	  +1.7224421822674202E+01	
  +7.6225000000000000E+03	  +1.7138756789332461E+01	
  +7.6227500000000000E+03	  +1.7196362266377548E+01	
  +7.6230000000000000E+03	  +1.7438364218759766E+01	
  +7.6232500000000000E+03	  +1.8022829706730541E+01	
  +7.6235000000000000E+03	  +1.8960121526748466E+01	
  +7.6237500000000000E+03	  +1.9613397545597714E+01	
  +7.6240000000000000E+03	  +2.0080451565981889E+01	
  +7.6242500000000000E+03	  +2.0597838075902029E+01	
  +7.6245000000000000E+03	  +2.0950560373939574E+01	
  +7.6247500000000000E+03	  +2.1208995279628173E+01	
  +7.6250000000000000E+03	  +2.1624617328156962E+01	
  +7.6252500000000000E+03	  +2.1960522333620709E+01	
  +7.6255000000000000E+03	  +2.2028970960408035E+01	
  +7.6257500000000000E+03	  +2.2101653032945460E+01	
  +7.6260000000000000E+03	  +2.2383232057396352E+01	
  +7.6262500000000000E+03	  +2.2660187166991658E+01	
  +7.6265000000000000E+03	  +2.2717265591762924E+01	
  +7.6267500000000000E+03	  +2.2739670561324150E+01	
  +7.6270000000000000E+03	  +1.3167097330944030E+01	
  +7.6272500000000000E+03	  +3.5543885630063499E+00	
  +7.6275000000000000E+03	  +3.5087077784523459E+00	
  +7.6277500000000000E+03	  +3.5019445277173356E+00	
  +7.6280000000000000E+03	  +3.5725067513734330E+00	
  +7.6282500000000000E+03	  +2.6940543970974917E+00	
  +7.6285000000000000E+03	  +1.7460788361088531E+00	
  +7.6287500000000000E+03	  +1.7578396380683581E+00	
  +7.6290000000000000E+03	  +1.7898910588994295E+00	
  +7.6292500000000000E+03	  +1.8293528083814958E+00	
  +7.6295000000000000E+03	  +1.8629285734004279E+00	
  +7.6297500000000000E+03	  +1.8893176068432393E+00	
  +7.6300000000000000E+03	  +1.7581820450108958E+00	
  +7.6302500000000000E+03	  +1.6196459059777990E+00	
  +7.6305000000000000E+03	  +1.6240300941656933E+00	
  +7.6307500000000000E+03	  +1.6305638586986564E+00	
  +7.6310000000000000E+03	  +1.6432646386635450E+00	
  +7.6312500000000000E+03	  +1.6581455929183755E+00	
  +7.6315000000000000E+03	  +1.6712230863990980E+00	
  +7.6317500000000000E+03	  +1.6825589797756972E+00	
  +7.6320000000000000E+03	  +1.7038411804111677E+00	
  +7.6322500000000000E+03	  +1.7227974163138151E+00	
  +7.6325000000000000E+03	  +1.7277236143651511E+00	
  +7.6327500000000000E+03	  +1.7351160057399597E+00	
  +7.6330000000000000E+03	  +1.7620756737721790E+00	
  +7.6332500000000000E+03	  +1.7915035785527129E+00	
  +7.6335000000000000E+03	  +1.8063049600633396E+00	
  +7.6337500000000000E+03	  +1.8174200824300739E+00	
  +7.6340000000000000E+03	  +1.8362600293034661E+00	
  +7.6342500000000000E+03	  +1.8514051485025160E+00	
  +7.6345000000000000E+03	  +1.8514451983122122E+00	
  +7.6347500000000000E+03	  +1.8527185408696953E+00	
  +7.6350000000000000E+03	  +1.8910253341299281E+00	
  +7.6352500000000000E+03	  +1.9309615563917060E+00	
  +7.6355000000000000E+03	  +1.9366059872037549E+00	
  +7.6357500000000000E+03	  +1.9393867987374260E+00	
  +7.6360000000000000E+03	  +1.9872162315439104E+00	
  +7.6362500000000000E+03	  +1.4189066943091639E+01	
  +7.6365000000000000E+03	  +2.6483367681919432E+01	
  +7.6367500000000000E+03	  +2.6633575148874332E+01	
  +7.6370000000000000E+03	  +2.6162110845343342E+01	
  +7.6372500000000000E+03	  +2.6152055595698467E+01	
  +7.6375000000000000E+03	  +2.6699601237830052E+01	
  +7.6377500000000000E+03	  +2.6767540539653741E+01	
  +7.6380000000000000E+03	  +2.5905579757674513E+01	
  +7.6382500000000000E+03	  +2.8512457717824500E+01	
  +7.6385000000000000E+03	  +3.1968699170339388E+01	
  +7.6387500000000000E+03	  +3.1947482638947942E+01	
  +7.6390000000000000E+03	  +3.1280781796031771E+01	
  +7.6392500000000000E+03	  +3.0574071366179474E+01	
  +7.6395000000000000E+03	  +3.0400435558439927E+01	
  +7.6397500000000000E+03	  +3.0143759548383890E+01	
  +7.6400000000000000E+03	  +2.9344466497187117E+01	
  +7.6402500000000000E+03	  +2.8286812953887793E+01	
  +7.6405000000000000E+03	  +2.7274832462354709E+01	
  +7.6407500000000000E+03	  +2.6339510010040108E+01	
  +7.6410000000000000E+03	  +2.6320635348829686E+01	
  +7.6412500000000000E+03	  +2.6469654170835504E+01	
  +7.6415000000000000E+03	  +2.5229717622187849E+01	
  +7.6417500000000000E+03	  +2.3904647022192282E+01	
  +7.6420000000000000E+03	  +2.2996245937555592E+01	
  +7.6422500000000000E+03	  +2.1416356229830207E+01	
  +7.6425000000000000E+03	  +2.0017032198789092E+01	
  +7.6427500000000000E+03	  +1.9279441142388727E+01	
  +7.6430000000000000E+03	  +1.8377820366573797E+01	
  +7.6432500000000000E+03	  +1.7127376410035971E+01	
  +7.6435000000000000E+03	  +1.6437674965072361E+01	
  +7.6437500000000000E+03	  +1.6326384089504796E+01	
  +7.6440000000000000E+03	  +1.5830695280145047E+01	
  +7.6442500000000000E+03	  +1.5470019282485939E+01	
  +7.6445000000000000E+03	  +1.5588303217678952E+01	
  +7.6447500000000000E+03	  +1.5616650740382934E+01	
  +7.6450000000000000E+03	  +1.5294245156269509E+01	
  +7.6452500000000000E+03	  +1.5814296159979504E+01	
  +7.6455000000000000E+03	  +1.6692611236341993E+01	
  +7.6457500000000000E+03	  +1.6767247443982942E+01	
  +7.6460000000000000E+03	  +1.6805874691778584E+01	
  +7.6462500000000000E+03	  +1.7072660729803243E+01	
  +7.6465000000000000E+03	  +1.7510575279734574E+01	
  +7.6467500000000000E+03	  +1.7823405239948755E+01	
  +7.6470000000000000E+03	  +1.8111071735992990E+01	
  +7.6472500000000000E+03	  +1.8438657263583835E+01	
