  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Strom_WP_Winter                         ,Strom_el_nacherhitzung_SpS              ,sum_PV_Bestand                          ,COP_WN                                  ,Q_WP_Winter                             ,Q_WP_Sommer                             ,COP_WP_Winter                           ,COP_WP_Sommer                           ,Anteil_TWW_WP_W                         ,Q_TWW_SpS_EL                            ,Strom_WP_Sommer                         ,
  +1.6250000000000000E+01,  +2.9705017198097739E+01,  +2.2664392198097740E+01,  +0.0000000000000000E+00,  +2.3543426511793900E-01,  +2.5629080487425697E+00,  +5.8086753184362998E+01,  +0.0000000000000000E+00,  +2.5629080487425697E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6500000000000000E+01,  +3.0089992875061654E+01,  +2.3024592875061654E+01,  +0.0000000000000000E+00,  +6.4180737836001103E-02,  +2.5643775730971270E+00,  +5.9043749598500007E+01,  +0.0000000000000000E+00,  +2.5643775730971270E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6750000000000000E+01,  +3.0019044313509990E+01,  +2.2911494313509991E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5665865351829340E+00,  +5.8804332805975100E+01,  +0.0000000000000000E+00,  +2.5665865351829340E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7000000000000000E+01,  +3.0182214035519724E+01,  +2.2951489035519725E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5702802658273622E+00,  +5.8991759339349429E+01,  +0.0000000000000000E+00,  +2.5702802658273622E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7250000000000000E+01,  +3.0633835580653855E+01,  +2.3147860580653855E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5747325740997860E+00,  +5.9599550657729864E+01,  +0.0000000000000000E+00,  +2.5747325740997860E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7500000000000000E+01,  +3.1036252542107391E+01,  +2.3169427542107389E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5792070083712617E+00,  +5.9758749896553518E+01,  +0.0000000000000000E+00,  +2.5792070083712617E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7750000000000000E+01,  +3.1435402512595566E+01,  +2.3126477512595564E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5829524773178609E+00,  +5.9734592382794517E+01,  +0.0000000000000000E+00,  +2.5829524773178609E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8000000000000000E+01,  +3.2132365398393560E+01,  +2.3397790398393557E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5852072348564294E+00,  +6.0488137017581323E+01,  +0.0000000000000000E+00,  +2.5852072348564294E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8250000000000000E+01,  +3.2774088370002957E+01,  +2.3690554203336291E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5867136389786167E+00,  +6.1280679672732177E+01,  +0.0000000000000000E+00,  +2.5867136389786167E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8500000000000000E+01,  +3.3023139502296338E+01,  +2.3703330335629669E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5882225548126594E+00,  +6.1349494198851829E+01,  +0.0000000000000000E+00,  +2.5882225548126594E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.8750000000000000E+01,  +3.3172796999036223E+01,  +2.3704441582369558E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5889779048100228E+00,  +6.1370275502614717E+01,  +0.0000000000000000E+00,  +2.5889779048100228E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.9000000000000000E+01,  +3.0771787835676779E+01,  +2.1209357419010114E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5882225548126594E+00,  +5.4894537244965186E+01,  +0.0000000000000000E+00,  +2.5882225548126594E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.9250000000000000E+01,  +2.8086682320411736E+01,  +1.8466107320411737E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5867136389786167E+00,  +4.7766531664551920E+01,  +0.0000000000000000E+00,  +2.5867136389786167E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.9500000000000000E+01,  +2.7799906088510731E+01,  +1.8130881088510730E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5852072348564294E+00,  +4.6872084964339550E+01,  +0.0000000000000000E+00,  +2.5852072348564294E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.9750000000000000E+01,  +2.7587711021976979E+01,  +1.7881236021976981E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5848309868612009E+00,  +4.6219972952984818E+01,  +0.0000000000000000E+00,  +2.5848309868612009E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.0000000000000000E+01,  +2.7782355601946819E+01,  +1.8050630601946818E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5867137940669425E+00,  +4.6691815169662711E+01,  +0.0000000000000000E+00,  +2.5867137940669425E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.0250000000000000E+01,  +2.7078771418450305E+01,  +1.7335296418450305E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5897341451474949E+00,  +4.4893809051113834E+01,  +0.0000000000000000E+00,  +2.5897341451474949E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.0500000000000000E+01,  +2.6101233184095427E+01,  +1.6369258184095425E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5927645974029905E+00,  +4.2441633105471780E+01,  +0.0000000000000000E+00,  +2.5927645974029905E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.0750000000000000E+01,  +2.6094804362463769E+01,  +1.6417204362463771E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5939034357332855E+00,  +4.2584642800930254E+01,  +0.0000000000000000E+00,  +2.5939034357332855E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.1000000000000000E+01,  +2.6297376378766053E+01,  +1.6740376378766054E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5912483660210182E+00,  +4.3378472938054387E+01,  +0.0000000000000000E+00,  +2.5912483660210182E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.1250000000000000E+01,  +2.6447787715776052E+01,  +1.7098312715776053E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5867140525477286E+00,  +4.4228445776753432E+01,  +0.0000000000000000E+00,  +2.5867140525477286E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.1500000000000000E+01,  +2.6285280834626718E+01,  +1.7242005834626720E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5822023446788598E+00,  +4.4522347893139695E+01,  +0.0000000000000000E+00,  +2.5822023446788598E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.1750000000000000E+01,  +2.5961566587187278E+01,  +1.7320166587187277E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5780861760202338E+00,  +4.4652882044795071E+01,  +0.0000000000000000E+00,  +2.5780861760202338E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.2000000000000000E+01,  +2.5609571505297975E+01,  +1.7460171505297975E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5747323216713807E+00,  +4.4955267916616343E+01,  +0.0000000000000000E+00,  +2.5747323216713807E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.2250000000000000E+01,  +2.5223871907426133E+01,  +1.7651196907426133E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5717616701112935E+00,  +4.5394671638105535E+01,  +0.0000000000000000E+00,  +2.5717616701112935E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.2500000000000000E+01,  +2.4691558954708071E+01,  +1.7757858954708070E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5688007999732019E+00,  +4.5616402288665377E+01,  +0.0000000000000000E+00,  +2.5688007999732019E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.2750000000000000E+01,  +2.4148039888723986E+01,  +1.7875339888723985E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5654815598236209E+00,  +4.5858854860100998E+01,  +0.0000000000000000E+00,  +2.5654815598236209E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.3000000000000000E+01,  +2.3765224765434183E+01,  +1.8133224765434186E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5614413244465792E+00,  +4.6447191259661253E+01,  +0.0000000000000000E+00,  +2.5614413244465792E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.3250000000000000E+01,  +2.3481375127727361E+01,  +1.8430425127727361E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5570543447690164E+00,  +4.7127598648795299E+01,  +0.0000000000000000E+00,  +2.5570543447690164E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.3500000000000000E+01,  +2.3116902158477874E+01,  +1.8573377158477875E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5526887978970767E+00,  +4.7412051811563906E+01,  +0.0000000000000000E+00,  +2.5526887978970767E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.3750000000000000E+01,  +2.2773107027437941E+01,  +1.8679982027437941E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5490668529360097E+00,  +4.7616522999582450E+01,  +0.0000000000000000E+00,  +2.5490668529360097E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4000000000000000E+01,  +2.2552519056515433E+01,  +1.8868969056515432E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5469007354764801E+00,  +4.8057391167722102E+01,  +0.0000000000000000E+00,  +2.5469007354764801E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4250000000000000E+01,  +2.2453647802924291E+01,  +1.9148222802924291E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5454596769135116E+00,  +4.8741029029399598E+01,  +0.0000000000000000E+00,  +2.5454596769135116E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4500000000000000E+01,  +2.2170346312607887E+01,  +1.9218746312607887E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5440209502638140E+00,  +4.8892893257079891E+01,  +0.0000000000000000E+00,  +2.5440209502638140E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.4750000000000000E+01,  +2.1911299169471420E+01,  +1.9280574169471418E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5429433963937624E+00,  +4.9029408762937493E+01,  +0.0000000000000000E+00,  +2.5429433963937624E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5000000000000000E+01,  +2.1914558959741740E+01,  +1.9546633959741740E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +4.9698968574073504E+01,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5250000000000000E+01,  +2.1985063605472096E+01,  +1.9807713605472095E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +5.0362785635118755E+01,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5500000000000000E+01,  +2.1872606442467273E+01,  +1.9819381442467272E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +5.0392452096635608E+01,  +0.0000000000000000E+00,  +2.5425845020904125E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.5750000000000000E+01,  +2.1862696707697715E+01,  +1.9882471707697714E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5411506100332177E+00,  +5.0524355108984238E+01,  +0.0000000000000000E+00,  +2.5411506100332177E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6000000000000000E+01,  +2.2211664920964807E+01,  +2.0275164920964809E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5368627856719699E+00,  +5.1435311361357392E+01,  +0.0000000000000000E+00,  +2.5368627856719699E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6250000000000000E+01,  +2.2553879278981871E+01,  +2.0651604278981871E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5311770438916685E+00,  +5.2272866670493862E+01,  +0.0000000000000000E+00,  +2.5311770438916685E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6500000000000000E+01,  +2.2707583405113429E+01,  +2.0837483405113428E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5255276553660346E+00,  +5.2625640607844772E+01,  +0.0000000000000000E+00,  +2.5255276553660346E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.6750000000000000E+01,  +2.2689248123047282E+01,  +2.0851848123047283E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5213137014524585E+00,  +5.2574050373244845E+01,  +0.0000000000000000E+00,  +2.5213137014524585E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7000000000000000E+01,  +2.2886935841679989E+01,  +2.1076910841679990E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +5.3111992646388245E+01,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7250000000000000E+01,  +2.3120962369629773E+01,  +2.1327987369629774E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +5.3744683784397864E+01,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7500000000000000E+01,  +2.3144915964000685E+01,  +2.1361665964000686E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +5.3829550929778165E+01,  +0.0000000000000000E+00,  +2.5199135226856053E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.7750000000000000E+01,  +2.3164673865951681E+01,  +2.1384973865951682E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5202633244473360E+00,  +5.3895765328622787E+01,  +0.0000000000000000E+00,  +2.5202633244473360E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8000000000000000E+01,  +2.3421475275479192E+01,  +2.1641175275479192E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5213135653513392E+00,  +5.4564188792211695E+01,  +0.0000000000000000E+00,  +2.5213135653513392E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8250000000000000E+01,  +4.5492462936475874E+01,  +4.3711562936475872E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5227157941812042E+00,  +1.1027185020819341E+02,  +0.0000000000000000E+00,  +2.5227157941812042E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8500000000000000E+01,  +6.8918536167350311E+01,  +6.7137886167350317E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5241202601575674E+00,  +1.6946409869916141E+02,  +0.0000000000000000E+00,  +2.5241202601575674E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.8750000000000000E+01,  +6.9474590788802516E+01,  +6.7695340788802511E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5241202601575674E+00,  +1.7087118120328739E+02,  +0.0000000000000000E+00,  +2.5241202601575674E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9000000000000000E+01,  +6.8105502446240720E+01,  +6.6331352446240714E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5213139282878498E+00,  +1.6724216280487707E+02,  +0.0000000000000000E+00,  +2.5213139282878498E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9250000000000000E+01,  +6.8364685009373005E+01,  +6.6601585009373011E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5171206042788810E+00,  +1.6764422190472425E+02,  +0.0000000000000000E+00,  +2.5171206042788810E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9500000000000000E+01,  +7.0150833701917051E+01,  +6.8395308701917045E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5129472090817102E+00,  +1.7187380011676444E+02,  +0.0000000000000000E+00,  +2.5129472090817102E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +2.9750000000000000E+01,  +7.0493958344506126E+01,  +6.8721408344506131E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5077587546120061E+00,  +1.7233671340520181E+02,  +0.0000000000000000E+00,  +2.5077587546120061E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.0000000000000000E+01,  +6.8772138556708796E+01,  +6.6939563556708791E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5005462554493136E+00,  +1.6738547499313950E+02,  +0.0000000000000000E+00,  +2.5005462554493136E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.0250000000000000E+01,  +7.2200923049233268E+01,  +7.0245373049233265E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4923750446517254E+00,  +1.7507781479015986E+02,  +0.0000000000000000E+00,  +2.4923750446517254E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.0500000000000000E+01,  +7.7744494180633083E+01,  +7.5610419180633087E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4842799902924249E+00,  +1.8783745142806936E+02,  +0.0000000000000000E+00,  +2.4842799902924249E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.0750000000000000E+01,  +7.8394635961360237E+01,  +7.6057060961360236E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4742683910780849E+00,  +1.8818558185499262E+02,  +0.0000000000000000E+00,  +2.4742683910780849E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.1000000000000000E+01,  +7.7852688934604288E+01,  +7.5306470601270959E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4604448316863854E+00,  +1.8528741638343985E+02,  +0.0000000000000000E+00,  +2.4604448316863854E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.1250000000000000E+01,  +7.7367111395339080E+01,  +7.4601733895339081E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4449122433879755E+00,  +1.8239469257868626E+02,  +0.0000000000000000E+00,  +2.4449122433879755E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.1500000000000000E+01,  +7.8355440674640988E+01,  +7.5349106507974327E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4296583641533567E+00,  +1.8307258685858193E+02,  +0.0000000000000000E+00,  +2.4296583641533567E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.1750000000000000E+01,  +7.8935075597227950E+01,  +7.5655500597227956E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4193242930800976E+00,  +1.8303519050000943E+02,  +0.0000000000000000E+00,  +2.4193242930800976E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.2000000000000000E+01,  +7.7821774848881532E+01,  +7.4225874848881531E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4183911000291070E+00,  +1.7950719512640944E+02,  +0.0000000000000000E+00,  +2.4183911000291070E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.2250000000000000E+01,  +7.6811037786541903E+01,  +7.2855712786541901E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4221284459011838E+00,  +1.7646589438668974E+02,  +0.0000000000000000E+00,  +2.4221284459011838E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.2500000000000000E+01,  +7.7318810043250565E+01,  +7.2969535043250559E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4258824698043973E+00,  +1.7701551589119919E+02,  +0.0000000000000000E+00,  +2.4258824698043973E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +3.2750000000000000E+01,  +7.7652620314381679E+01,  +7.2904195314381681E+01,  +0.0000000000000000E+00,  +8.1290919583867416E-02,  +2.4312302553753939E+00,  +1.7724688539212178E+02,  +0.0000000000000000E+00,  +2.4312302553753939E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
