 TIME                                   	Erdreichtemepratur_100m                 	Erdreichtemperatur_3m                   	Flusswassertemperatur                   	Erdreichtemepratur_15m                  	Aussentemp                              	
  +1.2150000000000000E+02	  +1.0000000000000000E+01	  +9.9753773889980213E+00	  +6.2755208333333332E+00	  +9.9825208447112832E+00	  +2.1875000000000000E+00	
  +1.2175000000000000E+02	  +1.0000000000000000E+01	  +9.9750867087452519E+00	  +6.2762648809523807E+00	  +9.9825215545009485E+00	  +2.2125000000000004E+00	
  +1.2200000000000000E+02	  +1.0000000000000000E+01	  +9.9747960292935360E+00	  +6.2770089285714290E+00	  +9.9825222648526104E+00	  +2.2374999999999998E+00	
  +1.2225000000000000E+02	  +1.0000000000000000E+01	  +9.9745053506522243E+00	  +6.2777529761904765E+00	  +9.9825229757662477E+00	  +2.2625000000000002E+00	
  +1.2250000000000000E+02	  +1.0000000000000000E+01	  +9.9742146728306587E+00	  +6.2784970238095239E+00	  +9.9825236872418373E+00	  +2.2874999999999996E+00	
  +1.2275000000000000E+02	  +1.0000000000000000E+01	  +9.9739239958381898E+00	  +6.2792410714285714E+00	  +9.9825243992793560E+00	  +2.3125000000000000E+00	
  +1.2300000000000000E+02	  +1.0000000000000000E+01	  +9.9736333196841613E+00	  +6.2799851190476197E+00	  +9.9825251118787790E+00	  +2.3374999999999995E+00	
  +1.2325000000000000E+02	  +1.0000000000000000E+01	  +9.9733426443779205E+00	  +6.2807291666666671E+00	  +9.9825258250400868E+00	  +2.3624999999999998E+00	
  +1.2350000000000000E+02	  +1.0000000000000000E+01	  +9.9730519699288145E+00	  +6.2814732142857146E+00	  +9.9825265387632527E+00	  +2.3875000000000002E+00	
  +1.2375000000000000E+02	  +1.0000000000000000E+01	  +9.9727612963461869E+00	  +6.2822172619047620E+00	  +9.9825272530482572E+00	  +2.4249999999999998E+00	
  +1.2400000000000000E+02	  +1.0000000000000000E+01	  +9.9724706236393850E+00	  +6.2829613095238095E+00	  +9.9825279678950771E+00	  +2.4750000000000001E+00	
  +1.2425000000000000E+02	  +1.0000000000000000E+01	  +9.9721799518177576E+00	  +6.2837053571428569E+00	  +9.9825286833036859E+00	  +2.5249999999999999E+00	
  +1.2450000000000000E+02	  +1.0000000000000000E+01	  +9.9718892808906467E+00	  +6.2844494047619044E+00	  +9.9825293992740640E+00	  +2.5750000000000002E+00	
  +1.2475000000000000E+02	  +1.0000000000000000E+01	  +9.9715986108674031E+00	  +6.2851934523809527E+00	  +9.9825301158061865E+00	  +2.5750000000000002E+00	
  +1.2500000000000000E+02	  +1.0000000000000000E+01	  +9.9713079417573685E+00	  +6.2859375000000002E+00	  +9.9825308329000322E+00	  +2.5249999999999999E+00	
  +1.2525000000000000E+02	  +1.0000000000000000E+01	  +9.9710172735698919E+00	  +6.2866815476190476E+00	  +9.9825315505555778E+00	  +2.4750000000000001E+00	
  +1.2550000000000000E+02	  +1.0000000000000000E+01	  +9.9707266063143187E+00	  +6.2874255952380960E+00	  +9.9825322687727986E+00	  +2.4249999999999998E+00	
  +1.2575000000000000E+02	  +1.0000000000000000E+01	  +9.9704359399999944E+00	  +6.2881696428571434E+00	  +9.9825329875516715E+00	  +2.4249999999999998E+00	
  +1.2600000000000000E+02	  +1.0000000000000000E+01	  +9.9701452746362644E+00	  +6.2889136904761909E+00	  +9.9825337068921751E+00	  +2.4750000000000001E+00	
  +1.2625000000000000E+02	  +1.0000000000000000E+01	  +9.9698546102324777E+00	  +6.2896577380952383E+00	  +9.9825344267942846E+00	  +2.5249999999999999E+00	
  +1.2650000000000000E+02	  +1.0000000000000000E+01	  +9.9695639467979760E+00	  +6.2904017857142858E+00	  +9.9825351472579786E+00	  +2.5750000000000002E+00	
  +1.2675000000000000E+02	  +1.0000000000000000E+01	  +9.9692732843421084E+00	  +6.2911458333333332E+00	  +9.9825358682832324E+00	  +2.6124999999999998E+00	
  +1.2700000000000000E+02	  +1.0000000000000000E+01	  +9.9689826228742202E+00	  +6.2918898809523807E+00	  +9.9825365898700245E+00	  +2.6375000000000002E+00	
  +1.2725000000000000E+02	  +1.0000000000000000E+01	  +9.9686919624036552E+00	  +6.2926339285714290E+00	  +9.9825373120183283E+00	  +2.6625000000000005E+00	
  +1.2750000000000000E+02	  +1.0000000000000000E+01	  +9.9684013029397622E+00	  +6.2933779761904765E+00	  +9.9825380347281243E+00	  +2.6875000000000000E+00	
  +1.2775000000000000E+02	  +1.0000000000000000E+01	  +9.9681106444918850E+00	  +6.2941220238095239E+00	  +9.9825387579993876E+00	  +2.7375000000000003E+00	
  +1.2800000000000000E+02	  +1.0000000000000000E+01	  +9.9678199870693707E+00	  +6.2948660714285714E+00	  +9.9825394818320969E+00	  +2.8125000000000000E+00	
  +1.2825000000000000E+02	  +1.0000000000000000E+01	  +9.9675293306815629E+00	  +6.2956101190476197E+00	  +9.9825402062262256E+00	  +2.8875000000000002E+00	
  +1.2850000000000000E+02	  +1.0000000000000000E+01	  +9.9672386753378106E+00	  +6.2963541666666671E+00	  +9.9825409311817523E+00	  +2.9624999999999999E+00	
  +1.2875000000000000E+02	  +1.0000000000000000E+01	  +9.9669480210474557E+00	  +6.2970982142857146E+00	  +9.9825416566986522E+00	  +3.0375000000000001E+00	
  +1.2900000000000000E+02	  +1.0000000000000000E+01	  +9.9666573678198453E+00	  +6.2978422619047620E+00	  +9.9825423827769058E+00	  +3.1124999999999998E+00	
  +1.2925000000000000E+02	  +1.0000000000000000E+01	  +9.9663667156643267E+00	  +6.2985863095238095E+00	  +9.9825431094164845E+00	  +3.1875000000000000E+00	
  +1.2950000000000000E+02	  +1.0000000000000000E+01	  +9.9660760645902435E+00	  +6.2993303571428569E+00	  +9.9825438366173689E+00	  +3.2624999999999997E+00	
  +1.2975000000000000E+02	  +1.0000000000000000E+01	  +9.9657854146069429E+00	  +6.3000744047619044E+00	  +9.9825445643795341E+00	  +3.3499999999999996E+00	
  +1.3000000000000000E+02	  +1.0000000000000000E+01	  +9.9654947657237685E+00	  +6.3008184523809527E+00	  +9.9825452927029570E+00	  +3.4500000000000002E+00	
  +1.3025000000000000E+02	  +1.0000000000000000E+01	  +9.9652041179500657E+00	  +6.3015625000000002E+00	  +9.9825460215876145E+00	  +3.5499999999999998E+00	
  +1.3050000000000000E+02	  +1.0000000000000000E+01	  +9.9649134712951817E+00	  +6.3023065476190476E+00	  +9.9825467510334818E+00	  +3.6500000000000004E+00	
  +1.3075000000000000E+02	  +1.0000000000000000E+01	  +9.9646228257684601E+00	  +6.3030505952380960E+00	  +9.9825474810405375E+00	  +3.7375000000000003E+00	
  +1.3100000000000000E+02	  +1.0000000000000000E+01	  +9.9643321813792483E+00	  +6.3037946428571434E+00	  +9.9825482116087549E+00	  +3.8125000000000000E+00	
  +1.3125000000000000E+02	  +1.0000000000000000E+01	  +9.9640415381368896E+00	  +6.3045386904761909E+00	  +9.9825489427381147E+00	  +3.8875000000000002E+00	
  +1.3150000000000000E+02	  +1.0000000000000000E+01	  +9.9637508960507297E+00	  +6.3052827380952383E+00	  +9.9825496744285900E+00	  +3.9624999999999999E+00	
  +1.3175000000000000E+02	  +1.0000000000000000E+01	  +9.9634602551301157E+00	  +6.3060267857142858E+00	  +9.9825504066801596E+00	  +4.0374999999999996E+00	
  +1.3200000000000000E+02	  +1.0000000000000000E+01	  +9.9631696153843894E+00	  +6.3067708333333332E+00	  +9.9825511394927986E+00	  +4.1125000000000007E+00	
  +1.3225000000000000E+02	  +1.0000000000000000E+01	  +9.9628789768228998E+00	  +6.3075148809523807E+00	  +9.9825518728664839E+00	  +4.1875000000000000E+00	
  +1.3250000000000000E+02	  +1.0000000000000000E+01	  +9.9625883394549888E+00	  +6.3082589285714290E+00	  +9.9825526068011925E+00	  +4.2624999999999993E+00	
  +1.3275000000000000E+02	  +1.0000000000000000E+01	  +9.9622977032900017E+00	  +6.3090029761904765E+00	  +9.9825533412968994E+00	  +4.3125000000000000E+00	
  +1.3300000000000000E+02	  +1.0000000000000000E+01	  +9.9620070683372877E+00	  +6.3097470238095239E+00	  +9.9825540763535816E+00	  +4.3375000000000004E+00	
  +1.3325000000000000E+02	  +1.0000000000000000E+01	  +9.9617164346061866E+00	  +6.3104910714285714E+00	  +9.9825548119712160E+00	  +4.3624999999999998E+00	
  +1.3350000000000000E+02	  +1.0000000000000000E+01	  +9.9614258021060440E+00	  +6.3112351190476197E+00	  +9.9825555481497776E+00	  +4.3875000000000002E+00	
  +1.3375000000000000E+02	  +1.0000000000000000E+01	  +9.9611351708462088E+00	  +6.3119791666666671E+00	  +9.9825562848892435E+00	  +4.3875000000000002E+00	
  +1.3400000000000000E+02	  +1.0000000000000000E+01	  +9.9608445408360229E+00	  +6.3127232142857146E+00	  +9.9825570221895905E+00	  +4.3624999999999998E+00	
  +1.3425000000000000E+02	  +1.0000000000000000E+01	  +9.9605539120848299E+00	  +6.3134672619047620E+00	  +9.9825577600507955E+00	  +4.3375000000000004E+00	
  +1.3450000000000000E+02	  +1.0000000000000000E+01	  +9.9602632846019787E+00	  +6.3142113095238095E+00	  +9.9825584984728319E+00	  +4.3125000000000000E+00	
  +1.3475000000000000E+02	  +1.0000000000000000E+01	  +9.9599726583968096E+00	  +6.3149553571428569E+00	  +9.9825592374556802E+00	  +4.3249999999999993E+00	
  +1.3500000000000000E+02	  +1.0000000000000000E+01	  +9.9596820334786695E+00	  +6.3156994047619044E+00	  +9.9825599769993119E+00	  +4.3750000000000000E+00	
  +1.3525000000000000E+02	  +1.0000000000000000E+01	  +9.9593914098569041E+00	  +6.3164434523809527E+00	  +9.9825607171037074E+00	  +4.4250000000000007E+00	
  +1.3550000000000000E+02	  +1.0000000000000000E+01	  +9.9591007875408568E+00	  +6.3171875000000002E+00	  +9.9825614577688402E+00	  +4.4749999999999996E+00	
  +1.3575000000000000E+02	  +1.0000000000000000E+01	  +9.9588101665398714E+00	  +6.3179315476190476E+00	  +9.9825621989946889E+00	  +4.5000000000000000E+00	
  +1.3600000000000000E+02	  +1.0000000000000000E+01	  +9.9585195468632950E+00	  +6.3186755952380960E+00	  +9.9825629407812269E+00	  +4.5000000000000000E+00	
  +1.3625000000000000E+02	  +1.0000000000000000E+01	  +9.9582289285204695E+00	  +6.3194196428571434E+00	  +9.9825636831284310E+00	  +4.5000000000000000E+00	
  +1.3650000000000000E+02	  +1.0000000000000000E+01	  +9.9579383115207385E+00	  +6.3201636904761909E+00	  +9.9825644260362800E+00	  +4.5000000000000000E+00	
  +1.3675000000000000E+02	  +1.0000000000000000E+01	  +9.9576476958734510E+00	  +6.3209077380952383E+00	  +9.9825651695047455E+00	  +4.5125000000000002E+00	
  +1.3700000000000000E+02	  +1.0000000000000000E+01	  +9.9573570815879471E+00	  +6.3216517857142858E+00	  +9.9825659135338078E+00	  +4.5374999999999996E+00	
  +1.3725000000000000E+02	  +1.0000000000000000E+01	  +9.9570664686735721E+00	  +6.3223958333333332E+00	  +9.9825666581234405E+00	  +4.5625000000000000E+00	
  +1.3750000000000000E+02	  +1.0000000000000000E+01	  +9.9567758571396734E+00	  +6.3231398809523807E+00	  +9.9825674032736202E+00	  +4.5874999999999995E+00	
  +1.3775000000000000E+02	  +1.0000000000000000E+01	  +9.9564852469955909E+00	  +6.3238839285714290E+00	  +9.9825681489843241E+00	  +4.6124999999999998E+00	
  +1.3800000000000000E+02	  +1.0000000000000000E+01	  +9.9561946382506701E+00	  +6.3246279761904765E+00	  +9.9825688952555272E+00	  +4.6375000000000002E+00	
  +1.3825000000000000E+02	  +1.0000000000000000E+01	  +9.9559040309142564E+00	  +6.3253720238095239E+00	  +9.9825696420872045E+00	  +4.6624999999999996E+00	
  +1.3850000000000000E+02	  +1.0000000000000000E+01	  +9.9556134249956934E+00	  +6.3261160714285714E+00	  +9.9825703894793332E+00	  +4.6875000000000000E+00	
  +1.3875000000000000E+02	  +1.0000000000000000E+01	  +9.9553228205043247E+00	  +6.3268601190476197E+00	  +9.9825711374318900E+00	  +4.7000000000000002E+00	
  +1.3900000000000000E+02	  +1.0000000000000000E+01	  +9.9550322174494941E+00	  +6.3276041666666671E+00	  +9.9825718859448500E+00	  +4.7000000000000002E+00	
  +1.3925000000000000E+02	  +1.0000000000000000E+01	  +9.9547416158405468E+00	  +6.3283482142857146E+00	  +9.9825726350181885E+00	  +4.7000000000000002E+00	
  +1.3950000000000000E+02	  +1.0000000000000000E+01	  +9.9544510156868249E+00	  +6.3290922619047620E+00	  +9.9825733846518823E+00	  +4.7000000000000002E+00	
  +1.3975000000000000E+02	  +1.0000000000000000E+01	  +9.9541604169976736E+00	  +6.3298363095238095E+00	  +9.9825741348459065E+00	  +4.7375000000000007E+00	
  +1.4000000000000000E+02	  +1.0000000000000000E+01	  +9.9538698197824385E+00	  +6.3305803571428569E+00	  +9.9825748856002381E+00	  +4.8125000000000000E+00	
  +1.4025000000000000E+02	  +1.0000000000000000E+01	  +9.9535792240504595E+00	  +6.3313244047619044E+00	  +9.9825756369148522E+00	  +4.8874999999999993E+00	
  +1.4050000000000000E+02	  +1.0000000000000000E+01	  +9.9532886298110821E+00	  +6.3320684523809527E+00	  +9.9825763887897239E+00	  +4.9625000000000004E+00	
  +1.4075000000000000E+02	  +1.0000000000000000E+01	  +9.9529980370736499E+00	  +6.3328125000000002E+00	  +9.9825771412248319E+00	  +5.0000000000000000E+00	
  +1.4100000000000000E+02	  +1.0000000000000000E+01	  +9.9527074458475084E+00	  +6.3335565476190476E+00	  +9.9825778942201477E+00	  +5.0000000000000000E+00	
  +1.4125000000000000E+02	  +1.0000000000000000E+01	  +9.9524168561419977E+00	  +6.3343005952380951E+00	  +9.9825786477756520E+00	  +5.0000000000000000E+00	
  +1.4150000000000000E+02	  +1.0000000000000000E+01	  +9.9521262679664648E+00	  +6.3350446428571434E+00	  +9.9825794018913161E+00	  +5.0000000000000000E+00	
  +1.4175000000000000E+02	  +1.0000000000000000E+01	  +9.9518356813302500E+00	  +6.3357886904761909E+00	  +9.9825801565671171E+00	  +4.9749999999999996E+00	
  +1.4200000000000000E+02	  +1.0000000000000000E+01	  +9.9515450962427003E+00	  +6.3365327380952383E+00	  +9.9825809118030335E+00	  +4.9250000000000007E+00	
  +1.4225000000000000E+02	  +1.0000000000000000E+01	  +9.9512545127131560E+00	  +6.3372767857142858E+00	  +9.9825816675990371E+00	  +4.8750000000000000E+00	
  +1.4250000000000000E+02	  +1.0000000000000000E+01	  +9.9509639307509605E+00	  +6.3380208333333332E+00	  +9.9825824239551064E+00	  +4.8249999999999993E+00	
  +1.4275000000000000E+02	  +1.0000000000000000E+01	  +9.9506733503654594E+00	  +6.3387648809523807E+00	  +9.9825831808712149E+00	  +4.7750000000000004E+00	
  +1.4300000000000000E+02	  +1.0000000000000000E+01	  +9.9503827715659945E+00	  +6.3395089285714290E+00	  +9.9825839383473394E+00	  +4.7249999999999996E+00	
  +1.4325000000000000E+02	  +1.0000000000000000E+01	  +9.9500921943619094E+00	  +6.3402529761904765E+00	  +9.9825846963834568E+00	  +4.6749999999999989E+00	
  +1.4350000000000000E+02	  +1.0000000000000000E+01	  +9.9498016187625478E+00	  +6.3409970238095239E+00	  +9.9825854549795405E+00	  +4.6250000000000000E+00	
  +1.4375000000000000E+02	  +1.0000000000000000E+01	  +9.9495110447772515E+00	  +6.3417410714285714E+00	  +9.9825862141355657E+00	  +4.6124999999999998E+00	
  +1.4400000000000000E+02	  +1.0000000000000000E+01	  +9.9492204724153623E+00	  +6.3424851190476197E+00	  +9.9825869738515109E+00	  +4.6375000000000002E+00	
