Koordinatensystem : Lambert konform konisch
Rechtswert        : 3834500 Meter
Hochwert          : 2624500 Meter
Hoehenlage        : 72 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3834500 2624500  4  7 24   8.9 1008 298  2.1 4  6.5  90    0    0 304 -356  2
3834500 2624500  4  8  1   8.5 1009 326  1.9 7  6.4  90    0    0 309 -355  2
3834500 2624500  4  8  2   8.6 1009 289  2.2 8  6.4  91    0    0 329 -352  2
3834500 2624500  4  8  3   8.8 1009 302  2.3 6  6.4  91    0    0 324 -352  2
3834500 2624500  4  8  4   8.6 1009 291  2.3 6  6.3  90    0    0 313 -353  2
3834500 2624500  4  8  5   8.3 1009 288  2.9 8  6.2  90    0    0 325 -354  2
3834500 2624500  4  8  6   8.1 1010 292  2.7 8  6.3  93    0    0 335 -355  2
3834500 2624500  4  8  7   8.1 1010 297  1.8 8  6.4  95    1   31 335 -355  2
3834500 2624500  4  8  8   8.4 1011 297  2.8 6  6.4  94   19  122 325 -357  2
3834500 2624500  4  8  9   8.8 1011 306  3.5 6  6.5  93   17  188 318 -360  2
3834500 2624500  4  8 10   9.2 1011 307  3.5 7  6.6  92    0  132 324 -365  2
3834500 2624500  4  8 11   9.3 1012 333  3.8 8  6.6  90    0   91 335 -369  2
3834500 2624500  4  8 12  10.7 1013 316  4.6 7  6.5  85    0  166 335 -371  2
3834500 2624500  4  8 13  11.0 1013 314  3.9 7  6.3  77    0  171 330 -376  2
3834500 2624500  4  8 14  10.9 1013 337  3.9 7  5.9  73    0  101 326 -380  2
3834500 2624500  4  8 15  11.1 1013 334  3.9 8  5.8  71    0  118 325 -382  2
3834500 2624500  4  8 16  11.5 1014 338  4.4 7  5.8  69    0  121 320 -385  2
3834500 2624500  4  8 17  11.3 1014 335  2.5 7  5.8  69    0   82 313 -384  2
3834500 2624500  4  8 18  11.1 1014   1  2.5 7  5.8  70    0   55 311 -379  2
3834500 2624500  4  8 19  10.8 1014 340  2.4 8  5.8  72    0   24 310 -372  2
3834500 2624500  4  8 20  10.2 1015  19  2.0 8  5.9  74    0    0 310 -364  2
3834500 2624500  4  8 21   9.8 1016 326  1.6 8  5.9  78    0    0 309 -356  2
3834500 2624500  4  8 22   9.3 1016 293  1.3 7  6.0  81    0    0 307 -350  2
3834500 2624500  4  8 23   8.2 1016 291  1.1 6  5.9  85    0    0 299 -344  2
3834500 2624500  4  8 24   7.6 1017 306  1.1 6  5.8  88    0    0 293 -342  2
3834500 2624500  4  9  1   6.3 1017 259  1.0 5  5.6  91    0    0 288 -338  2
3834500 2624500  4  9  2   6.0 1017 265  1.7 4  5.5  94    0    0 280 -333  2
3834500 2624500  4  9  3   5.7 1017  28  1.2 4  5.4  95    0    0 277 -332  2
3834500 2624500  4  9  4   4.4 1017  41  1.2 4  5.2  96    0    0 276 -331  2
3834500 2624500  4  9  5   3.6 1017 256  1.1 3  4.9  97    0    0 267 -328  2
3834500 2624500  4  9  6   3.5 1017 235  1.7 4  4.7  97    0    0 267 -324  2
3834500 2624500  4  9  7   4.9 1017 237  1.1 6  5.0  97    2   33 285 -321  2
3834500 2624500  4  9  8   5.6 1018 234  1.1 6  5.3  97   20  104 301 -326  2
3834500 2624500  4  9  9   6.1 1018 278  1.1 6  5.6  97   74  181 306 -341  2
3834500 2624500  4  9 10   6.8 1018 331  1.2 6  5.7  96  150  240 309 -360  2
3834500 2624500  4  9 11   9.3 1017 313  1.8 5  6.3  94  446  176 309 -375  2
3834500 2624500  4  9 12  12.1 1017 278  1.6 3  6.7  83  623  120 300 -389  2
3834500 2624500  4  9 13  15.1 1017 259  2.1 1  6.2  64  626  132 289 -402  2
3834500 2624500  4  9 14  16.1 1016  92  2.2 1  5.8  53  609  124 285 -412  2
3834500 2624500  4  9 15  17.2 1016 313  1.7 1  5.6  48  555  110 286 -416  2
3834500 2624500  4  9 16  17.9 1015 230  2.1 1  4.8  39  452  100 286 -416  2
3834500 2624500  4  9 17  18.1 1015 247  1.9 1  4.6  36  310   93 285 -410  2
3834500 2624500  4  9 18  17.5 1014 222  1.9 1  5.1  40  157   76 284 -398  2
3834500 2624500  4  9 19  16.6 1014 193  1.4 2  5.3  44   30   39 288 -384  2
3834500 2624500  4  9 20  13.8 1014  86  1.7 2  5.5  51    0    2 288 -372  2
3834500 2624500  4  9 21  11.8 1014  75  2.4 2  5.6  61    0    0 280 -363  2
3834500 2624500  4  9 22  10.7 1015  76  2.5 0  5.6  68    0    0 266 -357  2
3834500 2624500  4  9 23  10.4 1015 105  2.0 0  5.6  71    0    0 256 -352  2
3834500 2624500  4  9 24   9.2 1015  44  2.4 1  5.6  75    0    0 258 -347  2
3834500 2624500  4 10  1   8.3 1014  89  1.1 1  5.6  80    0    0 259 -344  2
3834500 2624500  4 10  2   7.4 1014 134  1.1 1  5.6  84    0    0 255 -345  2
3834500 2624500  4 10  3   7.0 1014  92  1.2 1  5.5  87    0    0 252 -346  2
3834500 2624500  4 10  4   6.8 1013 123  1.7 1  5.6  90    0    0 248 -347  2
3834500 2624500  4 10  5   6.4 1013 147  1.3 1  5.6  93    0    0 242 -346  2
3834500 2624500  4 10  6   5.6 1013 102  1.2 1  5.5  95    0    0 235 -346  2
3834500 2624500  4 10  7   5.4 1012 130  1.3 0  5.4  97   19   44 223 -347  2
3834500 2624500  4 10  8   7.2 1012 179  1.7 0  5.7  96  115  105 213 -353  2
3834500 2624500  4 10  9   8.7 1012 237  1.7 0  6.1  91  261  140 214 -365  2
3834500 2624500  4 10 10  11.8 1012 215  1.6 1  6.3  81  415  153 228 -380  2
3834500 2624500  4 10 11  14.2 1011 250  1.3 1  6.7  71  550  146 246 -395  2
3834500 2624500  4 10 12  16.8 1010 250  2.0 2  7.1  64  604  158 263 -412  2
3834500 2624500  4 10 13  17.3 1009 297  2.3 3  7.5  62  381  289 282 -427  2
3834500 2624500  4 10 14  16.8 1009 254  4.4 6  7.3  60   60  301 306 -435  2
3834500 2624500  4 10 15  16.1 1008 216  4.3 7  7.0  60    0  179 328 -437  2
3834500 2624500  4 10 16  16.0 1008 203  5.0 7  7.0  62    0  119 334 -433  2
3834500 2624500  4 10 17  16.4 1007 286  1.7 7  7.1  62    7  141 335 -426  2
3834500 2624500  4 10 18  16.2 1007 190  2.3 7  7.2  62   11   92 337 -418  2
3834500 2624500  4 10 19  16.1 1006 224  3.7 7  7.3  63    4   32 340 -408  2
3834500 2624500  4 10 20  14.8 1006 221  2.3 7  7.5  68    0    0 342 -399  2
3834500 2624500  4 10 21  13.9 1007 218  1.8 6  7.4  72    0    0 336 -390  2
3834500 2624500  4 10 22  13.5 1007 289  2.6 3  7.1  72    0    0 313 -383  2
3834500 2624500  4 10 23  13.1 1007 268  2.0 3  7.0  73    0    0 294 -381  2
3834500 2624500  4 10 24  13.1 1007 305  2.6 7  7.2  76    0    0 320 -381  2
3834500 2624500  4 11  1  12.9 1007 339  2.4 7  7.5  80    0    0 346 -379  2
3834500 2624500  4 11  2  12.8 1006 265  2.2 7  7.6  82    0    0 347 -376  2
3834500 2624500  4 11  3  12.1 1006 262  2.0 6  7.7  85    0    0 341 -373  2
3834500 2624500  4 11  4  11.5 1006 275  2.7 8  7.8  89    0    0 346 -370  2
3834500 2624500  4 11  5  11.0 1006 213  2.5 8  7.8  93    0    0 358 -368  2
3834500 2624500  4 11  6  10.5 1006 295  3.1 8  7.6  94    0    0 356 -366  2
3834500 2624500  4 11  7   9.9 1006 303  2.4 7  7.3  94    0   20 347 -363  2
3834500 2624500  4 11  8  10.1 1006 275  3.2 8  7.3  95    8   82 344 -362  2
3834500 2624500  4 11  9   9.8 1007 301  3.9 8  7.4  96    2  124 345 -362  2
3834500 2624500  4 11 10   9.7 1007 282  3.8 8  7.2  94    0   74 338 -365  2
3834500 2624500  4 11 11  10.1 1008 295  2.9 8  6.9  91    0  119 333 -369  2
3834500 2624500  4 11 12  11.4 1008 276  4.7 6  6.9  85  136  214 326 -375  2
3834500 2624500  4 11 13  12.2 1008 265  3.7 6  6.6  76   65  237 318 -381  2
3834500 2624500  4 11 14  11.7 1008 290  4.9 8  5.8  67    0  114 327 -382  2
3834500 2624500  4 11 15  13.5 1008 311  6.2 8  5.1  56  147  168 334 -379  2
3834500 2624500  4 11 16  12.2 1008 316  6.1 6  4.8  52   24  166 324 -378  2
3834500 2624500  4 11 17  11.2 1008 323  4.2 7  4.7  55    0  106 314 -375  2
3834500 2624500  4 11 18  11.1 1008 283  3.8 7  5.0  60   13   76 314 -368  2
3834500 2624500  4 11 19  10.9 1008 271  3.5 7  5.0  61   13   24 312 -361  2
3834500 2624500  4 11 20  10.5 1008 265  3.3 7  4.9  61    0    0 310 -354  2
3834500 2624500  4 11 21   9.9 1008 256  3.0 8  5.0  65    0    0 310 -348  2
3834500 2624500  4 11 22   9.2 1008 239  2.1 8  5.2  70    0    0 309 -343  2
3834500 2624500  4 11 23   9.0 1008 216  2.0 8  5.2  72    0    0 307 -340  2
3834500 2624500  4 11 24   8.6 1007 198  3.3 7  5.2  73    0    0 301 -338  2
3834500 2624500  4 12  1   7.9 1006 122  3.2 2  5.1  74    0    0 275 -337  2
3834500 2624500  4 12  2   7.2 1005 150  1.6 0  5.0  77    0    0 243 -336  2
3834500 2624500  4 12  3   5.9 1004 148  3.1 1  5.0  82    0    0 233 -335  2
3834500 2624500  4 12  4   6.6 1003 225  2.5 3  5.0  83    0    0 244 -334  2
3834500 2624500  4 12  5   6.5 1001 152  3.3 2  5.0  82    0    0 249 -333  2
3834500 2624500  4 12  6   6.8  999 158  3.7 4  5.0  81    0    0 255 -332  2
3834500 2624500  4 12  7   7.4  998 150  3.8 5  5.0  79    0   27 273 -332  2
3834500 2624500  4 12  8   8.3  996 216  5.2 6  5.0  74    0   43 286 -338  2
3834500 2624500  4 12  9   8.7  995 214  4.6 7  5.1  72    0   68 302 -347  2
3834500 2624500  4 12 10   8.8  994 213  5.9 7  5.4  75    0  108 312 -352  2
3834500 2624500  4 12 11   8.2  993 200  5.3 7  5.7  80    0  137 316 -354  2
3834500 2624500  4 12 12   7.8  992 202  4.9 7  5.8  85    0  144 318 -355  2
3834500 2624500  4 12 13   8.4  991 211  5.4 7  5.8  84    0  205 320 -357  2
3834500 2624500  4 12 14   8.9  990 210  5.5 7  5.8  81    0  137 323 -358  2
3834500 2624500  4 12 15   9.7  989 221  6.5 8  5.9  79    0   77 331 -359  2
3834500 2624500  4 12 16   9.9  989 201  5.0 8  6.2  80    0   78 339 -360  2
3834500 2624500  4 12 17  10.7  988 234  4.6 7  6.4  80    4  115 335 -360  2
3834500 2624500  4 12 18  11.5  987 215  4.3 7  6.5  77    4   71 331 -361  2
3834500 2624500  4 12 19  10.7  987 195  3.9 7  6.4  76    0   21 330 -361  2
3834500 2624500  4 12 20   9.5  987 213  4.1 6  6.3  79    0    1 319 -358  2
3834500 2624500  4 12 21   8.1  988 185  2.5 5  6.2  86    0    0 302 -354  2
3834500 2624500  4 12 22   8.0  988 135  2.1 5  6.4  92    0    0 293 -353  2
3834500 2624500  4 12 23   7.8  988 192  3.4 5  6.4  94    0    0 293 -351  2
3834500 2624500  4 12 24   7.3  987 183  2.4 5  6.3  95    0    0 291 -349  2
3834500 2624500  4 13  1   7.0  987 219  3.5 7  6.2  96    0    0 304 -349  2
3834500 2624500  4 13  2   7.0  987 228  3.2 7  6.0  93    0    0 318 -349  2
3834500 2624500  4 13  3   6.7  987 221  2.5 7  5.9  93    0    0 318 -349  2
3834500 2624500  4 13  4   7.0  987 226  3.1 7  6.0  94    0    0 318 -349  2
3834500 2624500  4 13  5   7.1  987 216  2.8 6  6.0  93    0    0 312 -350  2
3834500 2624500  4 13  6   7.0  987 228  2.2 7  6.0  93    0    0 311 -349  2
3834500 2624500  4 13  7   6.9  987 244  2.9 8  6.1  95    0    7 325 -349  2
3834500 2624500  4 13  8   7.2  988 284  4.2 8  6.2  97    0   52 332 -350  2
3834500 2624500  4 13  9   7.2  989 272  3.6 8  6.2  95    0  123 333 -351  2
3834500 2624500  4 13 10   7.9  990 306  5.1 8  6.0  90    0  157 333 -353  2
3834500 2624500  4 13 11   8.4  991 315  5.1 7  5.7  83   17  218 326 -354  2
3834500 2624500  4 13 12   6.4  991 334  4.6 7  5.4  83   85  242 318 -354  2
3834500 2624500  4 13 13   9.7  992 283  6.4 8  5.3  77   25  243 325 -353  2
3834500 2624500  4 13 14   8.4  992 316  6.3 8  5.0  69   20  229 328 -359  2
3834500 2624500  4 13 15   9.5  992 330  4.6 8  4.9  67   42  215 323 -361  2
3834500 2624500  4 13 16   7.6  992 316  4.8 8  4.9  70    0  110 318 -361  2
3834500 2624500  4 13 17   9.0  993 303  4.6 6  4.8  69  239   49 306 -362  2
3834500 2624500  4 13 18   7.9  992 245  2.8 5  4.6  66  137   47 289 -355  2
3834500 2624500  4 13 19   6.3  992  86  1.3 3  4.5  71   74   33 271 -348  2
3834500 2624500  4 13 20   5.4  991 192  3.7 6  4.5  76    0    0 270 -344  2
3834500 2624500  4 13 21   5.9  991 153  3.1 8  4.5  78    0    0 291 -340  2
3834500 2624500  4 13 22   5.1  990 270  5.2 8  4.8  83    0    0 302 -337  2
3834500 2624500  4 13 23   3.9  991 221  3.9 8  4.9  92    0    0 299 -336  2
3834500 2624500  4 13 24   3.7  991 251  5.6 5  4.8  94    0    0 282 -334  2
3834500 2624500  4 14  1   3.4  991 229  4.6 4  4.4  88    0    0 260 -332  2
3834500 2624500  4 14  2   3.5  992 211  4.9 6  4.3  86    0    0 263 -330  2
3834500 2624500  4 14  3   3.9  992 218  5.8 7  4.4  86    0    0 278 -328  2
3834500 2624500  4 14  4   3.8  991 209  5.0 7  4.3  85    0    0 283 -327  2
3834500 2624500  4 14  5   2.9  991 225  4.2 7  4.4  89    0    0 282 -327  2
3834500 2624500  4 14  6   3.7  991 227  6.1 7  4.5  91    0    0 282 -328  2
3834500 2624500  4 14  7   4.3  991 230  6.0 8  4.4  85   11   50 290 -328  2
3834500 2624500  4 14  8   4.5  991 252  4.9 4  4.3  80   70  127 274 -331  2
3834500 2624500  4 14  9   4.9  992 250  5.8 4  4.2  78  151  195 254 -335  2
3834500 2624500  4 14 10   5.7  992 257  5.3 6  4.1  73   30  251 268 -342  2
3834500 2624500  4 14 11   6.4  992 257  5.0 7  4.0  67    6  234 289 -347  2
3834500 2624500  4 14 12   6.1  991 246  3.2 8  3.9  65    0  179 300 -355  2
3834500 2624500  4 14 13   4.6  990 248  1.1 8  4.1  73    0  186 301 -365  2
3834500 2624500  4 14 14   3.7  989  89  2.5 7  4.5  86    0  181 292 -368  2
3834500 2624500  4 14 15   3.6  989  94  1.6 8  4.8  95    0  110 290 -369  2
3834500 2624500  4 14 16   2.8  987  72  2.5 7  4.8  97    0   86 289 -370  2
3834500 2624500  4 14 17   1.7  986 102  1.4 6  4.5  99    0   50 276 -363  2
3834500 2624500  4 14 18   1.6  985  43  1.1 6  4.3  99    0   37 271 -353  2
3834500 2624500  4 14 19   1.8  983 288  0.9 7  4.3  98    0   14 276 -345  2
3834500 2624500  4 14 20   1.8  982 268  2.0 7  4.4  98    0    1 282 -341  2
3834500 2624500  4 14 21   2.4  982 173  2.3 8  4.5  98    0    0 288 -338  2
3834500 2624500  4 14 22   2.8  982 138  1.9 8  4.6  97    0    0 293 -336  2
3834500 2624500  4 14 23   3.2  982 281  2.2 8  4.7  96    0    0 296 -335  2
3834500 2624500  4 14 24   2.8  983 241  2.8 8  4.7  98    0    0 296 -332  2
3834500 2624500  4 15  1   2.7  985 244  3.9 8  4.7  98    0    0 296 -330  2
3834500 2624500  4 15  2   3.0  986 246  5.9 8  4.7  98    0    0 297 -328  2
3834500 2624500  4 15  3   3.0  987 239  6.4 8  4.6  95    0    0 297 -326  2
3834500 2624500  4 15  4   2.9  988 262  4.7 8  4.4  92    0    0 296 -324  2
3834500 2624500  4 15  5   3.0  989 247  1.7 8  4.4  90    0    0 294 -321  2
3834500 2624500  4 15  6   2.8  989 235  2.1 7  4.3  91    0    0 287 -319  2
3834500 2624500  4 15  7   2.9  990 211  1.2 8  4.4  92    0   16 285 -319  2
3834500 2624500  4 15  8   3.0  992  43  1.9 7  4.4  92    0   69 283 -320  2
3834500 2624500  4 15  9   3.1  993  68  0.5 7  4.3  90    0  113 277 -328  2
3834500 2624500  4 15 10   3.5  994 356  2.2 6  4.3  87   11  203 272 -344  2
3834500 2624500  4 15 11   4.3  994 250  2.1 6  4.2  83   35  257 269 -358  2
3834500 2624500  4 15 12   5.2  995 266  3.1 7  4.2  77    2  227 274 -370  2
3834500 2624500  4 15 13   5.2  995 212  2.9 8  4.1  74    0  185 286 -379  2
3834500 2624500  4 15 14   6.4  995 236  3.8 7  4.3  74   15  245 291 -384  2
3834500 2624500  4 15 15   7.6  996 247  2.8 7  4.5  71   62  247 294 -383  2
3834500 2624500  4 15 16   7.7  996 228  3.9 6  4.4  66   87  203 292 -377  2
3834500 2624500  4 15 17   7.1  996 238  4.5 5  4.4  67  119  144 282 -371  2
3834500 2624500  4 15 18   6.5  996 266  2.1 5  4.4  71   19   94 273 -364  2
3834500 2624500  4 15 19   6.5  996 246  2.6 7  4.5  73    0   15 281 -355  2
3834500 2624500  4 15 20   6.0  997 179  1.6 8  4.5  74    0    0 294 -346  2
3834500 2624500  4 15 21   5.7  998 229  3.8 8  4.3  74    0    0 297 -341  2
3834500 2624500  4 15 22   4.8  998 159  1.9 5  4.2  76    0    0 277 -338  2
3834500 2624500  4 15 23   3.9  998 146  2.6 5  4.2  81    0    0 254 -335  2
3834500 2624500  4 15 24   3.8  999  88  2.6 5  4.2  82    0    0 255 -331  2
3834500 2624500  4 16  1   3.5  999 151  2.3 4  4.2  83    0    0 251 -331  2
3834500 2624500  4 16  2   3.1  999 106  1.2 4  4.2  87    0    0 248 -331  2
3834500 2624500  4 16  3   2.0  998  90  2.3 2  4.2  90    0    0 232 -331  2
3834500 2624500  4 16  4   1.8  998  80  2.6 0  4.1  93    0    0 194 -330  2
3834500 2624500  4 16  5   1.5  999  63  2.7 4  4.1  94    0    0 200 -329  2
3834500 2624500  4 16  6   1.5  998  96  2.9 4  4.1  95    0    2 224 -328  2
3834500 2624500  4 16  7   2.3  999  84  2.6 4  4.2  94   39   39 221 -330  2
3834500 2624500  4 16  8   3.5  999 106  2.0 5  4.3  92  157   61 234 -334  2
3834500 2624500  4 16  9   5.4  999 149  2.0 6  4.5  86   65  173 257 -341  2
3834500 2624500  4 16 10   6.2  999 118  3.1 7  4.7  81  102  223 277 -353  2
3834500 2624500  4 16 11   7.2  999 219  3.2 7  4.7  76   34  252 289 -364  2
3834500 2624500  4 16 12   9.1  999   1  3.1 6  4.6  67  185  264 294 -366  2
3834500 2624500  4 16 13   8.9  999 191  3.4 7  4.4  61  115  281 299 -367  2
3834500 2624500  4 16 14  10.0  998 127  3.5 7  4.2  57   62  267 303 -377  2
3834500 2624500  4 16 15  11.0  998 226  2.9 8  4.5  56   23  226 306 -383  2
3834500 2624500  4 16 16  10.9  998 250  3.2 8  4.6  56   13  181 307 -383  2
3834500 2624500  4 16 17  11.2  997 202  3.7 7  4.2  51   46  146 299 -380  2
3834500 2624500  4 16 18  10.5  997 145  1.4 6  3.8  46   41   89 286 -373  2
3834500 2624500  4 16 19  10.3  997  98  1.6 5  3.9  48   41   31 275 -363  2
3834500 2624500  4 16 20   8.9  997  87  1.6 3  4.5  59    0    3 262 -353  2
3834500 2624500  4 16 21   6.5  998  55  4.0 2  4.8  72    0    0 245 -347  2
3834500 2624500  4 16 22   6.0  998  75  2.9 3  4.6  77    0    0 242 -343  2
3834500 2624500  4 16 23   5.8  998  76  1.3 3  4.6  79    0    0 247 -340  2
3834500 2624500  4 16 24   4.5  998  65  1.7 2  4.6  82    0    0 240 -337  2
3834500 2624500  4 17  1   3.8  998  69  1.8 2  4.5  86    0    0 233 -335  2
3834500 2624500  4 17  2   2.9  998  52  1.2 2  4.4  90    0    0 230 -335  2
3834500 2624500  4 17  3   2.7  997  43  1.7 2  4.4  93    0    0 228 -335  2
3834500 2624500  4 17  4   2.4  997  27  0.9 2  4.4  94    0    0 229 -336  2
3834500 2624500  4 17  5   1.7  997 166  0.9 4  4.3  96    0    0 233 -335  2
3834500 2624500  4 17  6   1.7  997 117  1.0 4  4.1  94    0    0 239 -332  2
3834500 2624500  4 17  7   1.2  997  90  2.0 5  4.0  94    2   47 241 -329  2
3834500 2624500  4 17  8   2.9  998 172  1.2 6  4.3  96   32  134 249 -333  2
3834500 2624500  4 17  9   4.9  998 179  1.2 5  4.8  94  141  209 255 -344  2
3834500 2624500  4 17 10   6.2  998 222  1.3 5  5.0  88  328  218 257 -359  2
3834500 2624500  4 17 11   9.4  997 266  2.9 4  4.6  69  433  234 260 -374  2
3834500 2624500  4 17 12  11.1  997 350  3.4 4  4.0  51  360  312 264 -387  2
3834500 2624500  4 17 13  10.9  997 248  2.2 5  3.6  43  251  359 273 -398  2
3834500 2624500  4 17 14  11.8  997 358  3.1 7  3.5  41   48  313 287 -404  2
3834500 2624500  4 17 15  11.4  997 175  3.9 7  3.9  45   20  256 297 -401  2
3834500 2624500  4 17 16  10.7  997 236  3.2 7  4.4  53   17  209 298 -398  2
3834500 2624500  4 17 17  10.9  997 163  2.5 7  4.6  56   36  176 296 -398  2
3834500 2624500  4 17 18  10.6  997  62  2.5 6  4.4  54   26  112 289 -390  2
3834500 2624500  4 17 19  10.2  998  31  1.5 6  4.4  55   27   51 283 -377  2
3834500 2624500  4 17 20   8.4  998  92  2.3 5  4.5  60    0    4 277 -362  2
3834500 2624500  4 17 21   7.4  999 144  1.9 4  4.7  70    0    0 268 -351  2
3834500 2624500  4 17 22   6.2 1000 167  1.4 5  4.9  79    0    0 269 -346  2
3834500 2624500  4 17 23   4.8 1000 232  1.4 5  4.8  84    0    0 272 -343  2
3834500 2624500  4 17 24   4.1 1001 142  1.8 2  4.7  89    0    0 257 -341  2
3834500 2624500  4 18  1   4.4 1001 171  1.8 3  4.7  90    0    0 248 -337  2
3834500 2624500  4 18  2   4.5 1001  68  2.0 4  4.8  91    0    0 257 -334  2
3834500 2624500  4 18  3   4.3 1001  77  1.1 5  4.9  93    0    0 265 -331  2
3834500 2624500  4 18  4   3.8 1001  78  1.2 6  4.8  94    0    0 272 -330  2
3834500 2624500  4 18  5   3.5 1001  32  1.5 7  4.7  94    0    0 279 -335  2
3834500 2624500  4 18  6   3.4 1001 347  1.3 7  4.6  93    0    0 282 -340  2
3834500 2624500  4 18  7   3.8 1002 353  1.2 7  4.6  93    0   16 282 -342  2
3834500 2624500  4 18  8   4.8 1002 278  1.9 8  4.9  93    3   99 290 -342  2
3834500 2624500  4 18  9   5.9 1002 347  2.7 6  5.1  90  100  205 288 -343  2
3834500 2624500  4 18 10   7.0 1003 329  3.3 5  4.8  80   81  266 277 -345  2
3834500 2624500  4 18 11   7.7 1003 320  2.7 8  4.4  68    0  179 291 -348  2
3834500 2624500  4 18 12   8.1 1003 296  3.2 6  4.1  61   18  280 299 -349  2
3834500 2624500  4 18 13   9.1 1004 283  3.2 6  4.1  58   73  328 292 -351  2
3834500 2624500  4 18 14   9.6 1004 307  3.7 6  4.0  55   50  303 293 -356  2
3834500 2624500  4 18 15  10.1 1004 293  4.2 4  3.8  50  185  286 282 -362  2
3834500 2624500  4 18 16   9.8 1005 319  4.0 4  3.5  46  212  222 267 -367  2
3834500 2624500  4 18 17  10.5 1005 333  3.3 4  3.5  45  191  156 262 -367  2
3834500 2624500  4 18 18  11.1 1005 327  3.4 3  3.5  43  137   96 257 -361  2
3834500 2624500  4 18 19   9.9 1005 313  2.2 4  3.4  43   48   45 258 -354  2
3834500 2624500  4 18 20   7.4 1006   9  2.1 2  3.5  49    1    7 249 -348  2
3834500 2624500  4 18 21   5.4 1007  21  1.8 2  3.8  62    0    0 235 -344  2
3834500 2624500  4 18 22   4.6 1007  67  1.5 1  3.9  71    0    0 227 -341  2
3834500 2624500  4 18 23   4.2 1008 125  1.1 1  3.8  74    0    0 222 -338  2
3834500 2624500  4 18 24   3.6 1008 167  1.6 2  3.9  76    0    0 228 -337  2
3834500 2624500  4 19  1   3.3 1008 171  1.7 4  3.9  80    0    0 245 -336  2
3834500 2624500  4 19  2   3.3 1008  54  1.8 6  4.0  82    0    0 267 -333  2
3834500 2624500  4 19  3   3.2 1008 340  1.1 8  4.0  84    0    0 289 -332  2
3834500 2624500  4 19  4   3.4 1008 273  1.2 7  4.1  86    0    0 296 -330  2
3834500 2624500  4 19  5   3.3 1008 120  0.9 8  4.3  88    0    0 299 -328  2
3834500 2624500  4 19  6   3.5 1008 117  1.1 8  4.4  90    0    0 306 -327  2
3834500 2624500  4 19  7   3.9 1009  91  1.8 8  4.5  91    0   24 308 -328  2
3834500 2624500  4 19  8   4.3 1009 275  1.2 8  4.7  92    0   66 311 -335  2
3834500 2624500  4 19  9   3.9 1009 330  1.3 7  4.7  92   20  185 306 -343  2
3834500 2624500  4 19 10   4.1 1009 284  2.0 8  4.6  92    5  201 306 -351  2
3834500 2624500  4 19 11   4.9 1009 335  1.9 6  4.8  91   81  309 299 -365  2
3834500 2624500  4 19 12   7.5 1009 267  1.9 5  5.3  89   75  328 287 -379  2
3834500 2624500  4 19 13   9.2 1009 242  2.6 4  5.5  80  189  343 284 -387  2
3834500 2624500  4 19 14  10.5 1009 257  2.1 2  5.0  66  359  276 272 -382  2
3834500 2624500  4 19 15  12.0 1008 262  3.8 3  4.7  56  206  286 268 -375  2
3834500 2624500  4 19 16  10.4 1008  48  3.3 6  4.8  57    8  194 284 -377  2
3834500 2624500  4 19 17   8.7 1008  70  4.7 6  4.9  66   10  153 290 -377  2
3834500 2624500  4 19 18   9.3 1009  80  2.7 2  4.9  69  131   98 270 -374  2
3834500 2624500  4 19 19   8.4 1009 150  2.7 6  4.8  68   60   43 267 -365  2
3834500 2624500  4 19 20   7.1 1009 137  1.9 4  4.7  73    2    7 281 -355  2
3834500 2624500  4 19 21   6.0 1010 160  1.7 4  4.7  77    0    0 269 -347  2
